gene\_name & dN & dS & omega \\
I33\_RS16590 & 0.0808 & 0.2894 & 0.27929 \\
I33\_RS16600 & 0.0607 & 0.3595 & 0.16886 \\
I33\_RS16605 & 0.0383 & 0.4177 & 0.09179 \\
I33\_RS16610 & 0.0360333333333333 & 0.393166666666667 & 0.0914466666666667 \\
I33\_RS16615 & 0.037725 & 0.3743 & 0.10906 \\
I33\_RS16620 & 0.0561 & 0.3468 & 0.1617 \\
I33\_RS16625 & 0.008 & 0.4921 & 0.01616 \\
I33\_RS16630 & 0.027 & 0.3121 & 0.078365 \\
I33\_RS16635 & 0.0047 & 0.2219 & 0.02113 \\
I33\_RS16640 & 0.02235 & 0.24165 & 0.09053 \\
I33\_RS16645 & 0.0223 & 0.3275 & 0.068 \\
I33\_RS16650 & 0.0683 & 0.4529 & 0.146515 \\
I33\_RS16660 & 0.088 & 0.3957 & 0.22251 \\
I33\_RS16665 & 0.001 & 0.1501 & 0.00648 \\
I33\_RS16670 & 0.0031 & 0.195 & 0.01586 \\
I33\_RS16675 & 0.0075 & 0.15705 & 0.04777 \\
I33\_RS16680 & 0.0035 & 0.1248 & 0.0278 \\
I33\_RS16685 & 0.0138 & 0.2889 & 0.04782 \\
I33\_RS16690 & 0.0118 & 0.1788 & 0.06611 \\
I33\_RS16700 & 0.0068 & 0.2951 & 0.02313 \\
I33\_RS16705 & 0.0126 & 0.2256 & 0.05592 \\
I33\_RS16710 & 0.0273 & 0.1613 & 0.16948 \\
I33\_RS16715 & 0.0317 & 0.19245 & 0.163885 \\
I33\_RS16720 & 0.0186 & 0.11395 & 0.18399 \\
I33\_RS16725 & 0 & 0.2876 & 0 \\
I33\_RS16730 & 0.0119 & 0.3573 & 0.03337 \\
I33\_RS16750 & 0.02625 & 0.255 & 0.103025 \\
I33\_RS16765 & 0.01515 & 0.2549 & 0.06149 \\
I33\_RS16770 & 0.03915 & 0.368525 & 0.10745 \\
I33\_RS16775 & 0.016 & 0.2681 & 0.05985 \\
I33\_RS16780 & 0.0183 & 0.254 & 0.06528 \\
I33\_RS16800 & 0.07875 & 0.15055 & 0.807945 \\
I33\_RS16805 & 0.01285 & 0.28415 & 0.03959 \\
I33\_RS16810 & 0.0106 & 0.2864 & 0.03695 \\
I33\_RS16820 & 0.017 & 0.1558 & 0.10939 \\
I33\_RS16830 & 0.003 & 0.2058 & 0.01457 \\
I33\_RS16835 & 0.0309 & 0.4287 & 0.067795 \\
I33\_RS16840 & 0.0261 & 0.4056 & 0.06423 \\
I33\_RS16845 & 0.0393 & 0.4695 & 0.08361 \\
I33\_RS16850 & 0.06035 & 0.4314 & 0.1496225 \\
I33\_RS16855 & 0.05375 & 0.2615 & 0.20603 \\
I33\_RS16865 & 0.023 & 0.3118 & 0.07368 \\
I33\_RS16870 & 0.0328 & 0.2669 & 0.12281 \\
I33\_RS16875 & 0.1114 & 0.326666666666667 & 0.37067 \\
I33\_RS16880 & 0.0145 & 0.29765 & 0.048005 \\
I33\_RS16885 & 0.019 & 0.4146 & 0.04593 \\
I33\_RS16890 & 0.0233 & 0.229 & 0.10162 \\
I33\_RS16895 & 0.0679 & 0.321133333333333 & 0.21179 \\
I33\_RS16900 & 0.0643166666666667 & 0.358516666666667 & 0.18 \\
I33\_RS16910 & 0.0264 & 0.3265 & 0.08085 \\
I33\_RS16920 & 0.0202 & 0.3372 & 0.05985 \\
I33\_RS16930 & 0.004 & 0.2407 & 0.01672 \\
I33\_RS16935 & 0.038625 & 0.43975 & 0.0944175 \\
I33\_RS16940 & 0.019825 & 0.389875 & 0.063375 \\
I33\_RS16945 & 0.0221 & 0.2212 & 0.09999 \\
I33\_RS16950 & 0.0212666666666667 & 0.2556 & 0.08162 \\
I33\_RS16955 & 0.0375 & 0.3394 & 0.11062 \\
I33\_RS16960 & 0.03285 & 0.38715 & 0.09395 \\
I33\_RS16965 & 0.0189 & 0.3549 & 0.05313 \\
I33\_RS16975 & 0.0241 & 0.2188 & 0.0925866666666667 \\
I33\_RS16980 & 0.0275 & 0.3879 & 0.07099 \\
I33\_RS16985 & 0.04065 & 0.34 & 0.12055 \\
I33\_RS16990 & 0.0518 & 0.2941 & 0.17604 \\
I33\_RS16995 & 0.0347 & 0.376 & 0.09232 \\
I33\_RS17000 & 0.02985 & 0.25805 & 0.12907 \\
I33\_RS17005 & 0.0221 & 0.4091 & 0.054075 \\
I33\_RS17025 & 0.0106 & 0.3355 & 0.03148 \\
I33\_RS17030 & 0.0312 & 0.2397 & 0.13007 \\
I33\_RS17055 & 0.0378 & 0.33455 & 0.114985 \\
I33\_RS17060 & 0.0378 & 0.3288 & 0.111285 \\
I33\_RS17065 & 0.0275333333333333 & 0.267966666666667 & 0.10308 \\
I33\_RS17075 & 0.0482 & 0.2664 & 0.18092 \\
I33\_RS17085 & 0.0355 & 0.3122 & 0.11359 \\
I33\_RS17090 & 0.0212 & 0.2901 & 0.07318 \\
I33\_RS17095 & 0.0276 & 0.4705 & 0.05872 \\
I33\_RS17100 & 0.0556 & 0.4733 & 0.11739 \\
I33\_RS17105 & 0.01505 & 0.28835 & 0.05767 \\
I33\_RS17110 & 0.0526 & 0.3734 & 0.14078 \\
I33\_RS17115 & 0.0086 & 0.4296 & 0.02007 \\
I33\_RS17120 & 0.0575 & 0.37055 & 0.14938 \\
I33\_RS17125 & 0.0728 & 0.5702 & 0.12767 \\
I33\_RS17135 & 0.0108 & 0.2222 & 0.04852 \\
I33\_RS17155 & 0.0018 & 0.14795 & 0.008705 \\
I33\_RS17160 & 0.00375 & 0.1663 & 0.02417 \\
I33\_RS17175 & 0.0271333333333333 & 0.319666666666667 & 0.08417 \\
I33\_RS17180 & 0.009 & 0.3509 & 0.02575 \\
I33\_RS17185 & 0.0256 & 0.2475 & 0.10346 \\
I33\_RS17190 & 0.0172 & 0.3631 & 0.04751 \\
I33\_RS17210 & 0.0149 & 0.3882 & 0.039435 \\
I33\_RS17215 & 0.01165 & 0.29265 & 0.042915 \\
I33\_RS17225 & 0.05795 & 0.3978 & 0.145765 \\
I33\_RS17230 & 0.0846 & 0.5154 & 0.163335 \\
I33\_RS17235 & 0.1458 & 1.88055 & 0.0705 \\
I33\_RS17240 & 0.00746666666666667 & 0.151766666666667 & 0.0451466666666667 \\
I33\_RS17245 & 0.0037 & 0.0903 & 0.04097 \\
I33\_RS17250 & 0.0059 & 0.1073 & 0.05464 \\
I33\_RS17255 & 0.0021 & 0.06665 & 0.021745 \\
I33\_RS17265 & 0.0113 & 0.4144 & 0.02724 \\
I33\_RS17270 & 0.0077 & 0.3782 & 0.02035 \\
I33\_RS17275 & 0.0057 & 0.3627 & 0.01568 \\
I33\_RS17285 & 0.0419 & 0.2644 & 0.16229 \\
I33\_RS17295 & 0.04505 & 0.33845 & 0.13337 \\
I33\_RS17300 & 0.0096 & 0.39815 & 0.02577 \\
I33\_RS17310 & 0.0193 & 0.243 & 0.07941 \\
I33\_RS17315 & 0.03424 & 0.34476 & 0.110194 \\
I33\_RS17320 & 0.05135 & 0.3086 & 0.1669 \\
I33\_RS17325 & 0.0509 & 0.3296 & 0.15455 \\
I33\_RS17340 & 0.1327 & 0.3269 & 0.40604 \\
I33\_RS17345 & 0.062 & 0.475433333333333 & 0.13701 \\
I33\_RS17355 & 0.0156 & 0.348 & 0.04489 \\
I33\_RS17360 & 0.02845 & 0.38985 & 0.068915 \\
I33\_RS17365 & 0.018 & 0.331 & 0.05424 \\
I33\_RS17370 & 0.0501 & 0.2507 & 0.1999 \\
I33\_RS17375 & 0.0168 & 0.3264 & 0.05152 \\
I33\_RS17385 & 0.0228 & 0.3473 & 0.06573 \\
I33\_RS17395 & 0.0246 & 0.33785 & 0.07539 \\
I33\_RS17400 & 0.034 & 0.2943 & 0.11547 \\
I33\_RS17405 & 0.0279 & 0.4908 & 0.05685 \\
I33\_RS17410 & 0 & 0.2534 & 0 \\
I33\_RS17415 & 0.0403 & 0.3599 & 0.11183 \\
I33\_RS17420 & 0.0402 & 0.4094 & 0.09824 \\
I33\_RS17425 & 0.0636 & 0.3589 & 0.17728 \\
I33\_RS17440 & 0.0553333333333333 & 0.307733333333333 & 0.201956666666667 \\
I33\_RS17450 & 0.0217 & 0.1618 & 0.13417 \\
I33\_RS17455 & 0.0505 & 0.3522 & 0.14334 \\
I33\_RS17460 & 0.0159 & 0.36885 & 0.04105 \\
I33\_RS17465 & 0.0309 & 0.3337 & 0.094365 \\
I33\_RS17470 & 0.0136 & 0.316 & 0.043 \\
I33\_RS17475 & 0.0314 & 0.4211 & 0.07465 \\
I33\_RS17480 & 0.016 & 0.2566 & 0.06226 \\
I33\_RS17485 & 0.0196 & 0.284233333333333 & 0.0758233333333333 \\
I33\_RS17490 & 0.07125 & 0.4788 & 0.148865 \\
I33\_RS17495 & 0.0684 & 0.5285 & 0.12945 \\
I33\_RS17520 & 0.03544 & 0.35422 & 0.09725 \\
I33\_RS17525 & 0.0325 & 0.4759 & 0.06794 \\
I33\_RS17605 & 0.0186 & 0.6032 & 0.03084 \\
I33\_RS17610 & 0.01555 & 0.3487 & 0.04467 \\
I33\_RS17620 & 0.0247 & 0.2837 & 0.0871 \\
I33\_RS17630 & 0.0264 & 0.80265 & 0.042055 \\
I33\_RS17635 & 0.0385 & 0.3674 & 0.1049 \\
I33\_RS17640 & 0.0262 & 0.3001 & 0.0872 \\
I33\_RS17645 & 0.0394 & 0.5581 & 0.07063 \\
I33\_RS17650 & 0.0620666666666667 & 0.309066666666667 & 0.240793333333333 \\
I33\_RS17655 & 0.0153 & 0.259 & 0.05921 \\
I33\_RS17665 & 0.04755 & 0.2833 & 0.167905 \\
I33\_RS17670 & 0 & 0.1599 & 0 \\
I33\_RS17675 & 0.0061 & 0.2393 & 0.02546 \\
I33\_RS17685 & 0.0078 & 0.3811 & 0.0204 \\
I33\_RS17705 & 0.0061 & 0.3216 & 0.01886 \\
I33\_RS17715 & 0.0166 & 0.1759 & 0.09416 \\
I33\_RS17720 & 0.0171 & 0.3439 & 0.04965 \\
I33\_RS17725 & 0.0154 & 0.392 & 0.03933 \\
I33\_RS17735 & 0.0188 & 0.4476 & 0.04199 \\
I33\_RS17740 & 0.1197 & 1.7529 & 0.06827 \\
I33\_RS17745 & 0.3164 & 11.4988 & 0.02752 \\
I33\_RS17750 & 0.0446 & 0.5476 & 0.08146 \\
I33\_RS17760 & 0.0269 & 0.4303 & 0.06248 \\
I33\_RS17765 & 0 & 0.173 & 0 \\
I33\_RS17770 & 0.0407 & 0.368733333333333 & 0.118446666666667 \\
I33\_RS17775 & 0.0316 & 0.2975 & 0.11345 \\
I33\_RS17780 & 0.0212 & 0.2958 & 0.076735 \\
I33\_RS17785 & 0.0169 & 0.3309 & 0.05107 \\
I33\_RS17800 & 0.048 & 0.3796 & 0.12657 \\
I33\_RS17805 & 0.0256 & 0.3836 & 0.0666 \\
I33\_RS17810 & 0.0313 & 0.3622 & 0.08634 \\
I33\_RS17815 & 0.0318 & 0.3716 & 0.0855 \\
I33\_RS17820 & 0.0163 & 0.2287 & 0.07139 \\
I33\_RS17825 & 0.0047 & 0.3296 & 0.01415 \\
I33\_RS17835 & 0.0438 & 0.4181 & 0.10477 \\
I33\_RS17840 & 0.03155 & 0.3319 & 0.086355 \\
I33\_RS17845 & 0.0268 & 0.3573 & 0.07508 \\
I33\_RS17865 & 0.036 & 0.4024 & 0.08939 \\
I33\_RS17905 & 0.02015 & 0.2543 & 0.09613 \\
I33\_RS17910 & 0.02605 & 0.2755 & 0.09494 \\
I33\_RS17925 & 0.0161 & 0.3422 & 0.04713 \\
I33\_RS17940 & 0.0075 & 0.3014 & 0.03337 \\
I33\_RS17955 & 0.0146 & 0.2412 & 0.0607 \\
I33\_RS17960 & 0.024 & 0.2004 & 0.12 \\
I33\_RS17965 & 0.0074 & 0.4309 & 0.01722 \\
I33\_RS17980 & 0.0115 & 0.21055 & 0.058085 \\
I33\_RS17985 & 0.026 & 0.20025 & 0.17012 \\
I33\_RS17995 & 0.0041 & 0.2802 & 0.01477 \\
I33\_RS18005 & 0.0305166666666667 & 0.29985 & 0.10749 \\
I33\_RS18010 & 0.0465 & 0.7269 & 0.0639 \\
I33\_RS18015 & 0.0754 & 0.78815 & 0.12396 \\
I33\_RS18020 & 0.0365 & 0.9422 & 0.03879 \\
I33\_RS18025 & 0.0213 & 0.3731 & 0.0589566666666667 \\
I33\_RS18030 & 0.02235 & 0.3717 & 0.060175 \\
I33\_RS18045 & 0.037 & 0.229866666666667 & 0.166533333333333 \\
I33\_RS18055 & 0.0495 & 0.2631 & 0.18796 \\
I33\_RS18060 & 0.076275 & 0.319575 & 0.2348425 \\
I33\_RS18065 & 0.02 & 0.2563 & 0.07784 \\
I33\_RS18070 & 0.002 & 0.1416 & 0.01392 \\
I33\_RS18075 & 0.0022 & 0.2507 & 0.00877 \\
I33\_RS18080 & 0.0252 & 0.2815 & 0.08966 \\
I33\_RS18090 & 0.0027 & 0.3153 & 0.00869 \\
I33\_RS18095 & 0.01895 & 0.3358 & 0.062475 \\
I33\_RS18110 & 0.0589 & 35.88625 & 0.027765 \\
I33\_RS18120 & 0.12372 & 16.34466 & 0.022116 \\
I33\_RS18130 & 0.0925 & 1.605 & 0.05764 \\
I33\_RS18135 & 0.119 & 30.6684 & 0.00388 \\
I33\_RS18145 & 0.0539 & 1.9401 & 0.02778 \\
I33\_RS18150 & 0.043 & 3.2228 & 0.01333 \\
I33\_RS18155 & 0.2454 & 12.5512 & 0.01955 \\
I33\_RS18175 & 0.0988 & 6.5283 & 0.01514 \\
I33\_RS18180 & 0.0383 & 7.1577 & 0.00536 \\
I33\_RS18185 & 0.0305 & 3.01095 & 0.010215 \\
I33\_RS18225 & 0.10595 & 6.3534 & 0.02388 \\
I33\_RS18230 & 0.0651 & 9.8082 & 0.00664 \\
I33\_RS18255 & 0.318266666666667 & 61.2585333333333 & 0.00983333333333333 \\
I33\_RS18260 & 0.4349 & 56.9795 & 0.00763 \\
I33\_RS18265 & 0.0805 & 0.3682 & 0.21867 \\
I33\_RS18275 & 0.0395 & 0.4037 & 0.09796 \\
I33\_RS18285 & 0.0474 & 0.3632 & 0.1306 \\
I33\_RS18295 & 0.0797 & 0.8804 & 0.09048 \\
I33\_RS18300 & 0.0846 & 1.7002 & 0.04977 \\
I33\_RS18305 & 0.1043 & 0.9762 & 0.104625 \\
I33\_RS18320 & 0.0807666666666667 & 8.9418 & 0.04222 \\
I33\_RS18325 & 0.045 & 0.5219 & 0.08619 \\
I33\_RS18335 & 0.0291 & 0.3358 & 0.08653 \\
I33\_RS18345 & 0.01475 & 0.30965 & 0.03907 \\
I33\_RS18355 & 0.0035 & 0.1505 & 0.02304 \\
I33\_RS18370 & 0.0327333333333333 & 0.3379 & 0.0983433333333333 \\
I33\_RS18380 & 0.0227 & 0.4703 & 0.04823 \\
I33\_RS18385 & 0.0107 & 0.2635 & 0.04066 \\
I33\_RS18390 & 0.0359 & 0.33225 & 0.1084 \\
I33\_RS18400 & 0.0146 & 0.2499 & 0.05851 \\
I33\_RS18405 & 0.0123666666666667 & 0.3607 & 0.0330666666666667 \\
I33\_RS18430 & 0.038 & 0.4516 & 0.08412 \\
I33\_RS18440 & 0.03425 & 0.4104 & 0.1024825 \\
I33\_RS18445 & 0.0547 & 0.3704 & 0.1477 \\
I33\_RS18455 & 0.0185666666666667 & 0.387666666666667 & 0.0476966666666667 \\
I33\_RS18485 & 0.0200333333333333 & 0.397133333333333 & 0.0487866666666667 \\
I33\_RS18490 & 0.0188 & 0.2851 & 0.06608 \\
I33\_RS18495 & 0.013 & 0.1136 & 0.11469 \\
I33\_RS18500 & 0.03685 & 0.33035 & 0.105035 \\
I33\_RS18505 & 0.059775 & 0.336525 & 0.195745 \\
I33\_RS18510 & 0.0154 & 0.1511 & 0.10205 \\
I33\_RS18520 & 0.016 & 0.1825 & 0.08768 \\
I33\_RS18525 & 0.0297 & 0.3779 & 0.07869 \\
I33\_RS18535 & 0.0144 & 0.3691 & 0.03892 \\
I33\_RS18545 & 0.034 & 0.2217 & 0.15325 \\
I33\_RS18550 & 0.0607 & 0.4072 & 0.14904 \\
I33\_RS18560 & 0.021 & 0.1532 & 0.13693 \\
I33\_RS18565 & 0.0443 & 0.393 & 0.1204 \\
I33\_RS18570 & 0.01195 & 0.2249 & 0.05981 \\
I33\_RS18575 & 0.0134 & 0.2589 & 0.05156 \\
I33\_RS18580 & 0.0208 & 0.37915 & 0.055335 \\
I33\_RS18585 & 0.0014 & 0.0947 & 0.01488 \\
I33\_RS18590 & 0 & 0.0713 & 0 \\
I33\_RS18595 & 0.0082 & 0.23995 & 0.03408 \\
I33\_RS18600 & 0.050175 & 0.311175 & 0.16925 \\
I33\_RS18605 & 0.03 & 0.284 & 0.10566 \\
I33\_RS18610 & 0.0161 & 0.362 & 0.04457 \\
I33\_RS18620 & 0.0233 & 0.3642 & 0.065 \\
I33\_RS18625 & 0.0468 & 0.3441 & 0.14883 \\
I33\_RS18635 & 0.0059 & 0.2971 & 0.01983 \\
I33\_RS18640 & 0.0296 & 0.33985 & 0.09636 \\
I33\_RS18645 & 0.0878333333333333 & 0.388533333333333 & 0.216616666666667 \\
I33\_RS18650 & 0.0628333333333333 & 0.431033333333333 & 0.139923333333333 \\
I33\_RS18660 & 0.0159 & 0.2261 & 0.07038 \\
I33\_RS18665 & 0.0113 & 0.3611 & 0.03123 \\
I33\_RS18670 & 0.0419666666666667 & 0.256633333333333 & 0.154773333333333 \\
I33\_RS18675 & 0.0473 & 0.3379 & 0.14 \\
I33\_RS18680 & 0.0125 & 0.3208 & 0.03885 \\
I33\_RS18685 & 0.0208 & 0.27245 & 0.082745 \\
I33\_RS18690 & 0.0682 & 0.2272 & 0.30035 \\
I33\_RS18695 & 0.0356 & 0.4516 & 0.07889 \\
I33\_RS18700 & 0.0132 & 0.2835 & 0.04653 \\
I33\_RS18710 & 0.0374 & 0.408 & 0.09156 \\
I33\_RS18720 & 0.0123 & 0.26835 & 0.046805 \\
I33\_RS18730 & 0.0231 & 0.2365 & 0.09763 \\
I33\_RS18735 & 0.0386 & 0.2924 & 0.13188 \\
I33\_RS18740 & 0.0356 & 0.1504 & 0.225165 \\
I33\_RS18745 & 0.0265 & 0.212566666666667 & 0.15935 \\
I33\_RS18750 & 0.0051 & 0.1458 & 0.03488 \\
I33\_RS18755 & 0.005 & 0.1408 & 0.03537 \\
I33\_RS18765 & 0.0327 & 0.1582 & 0.20689 \\
I33\_RS18770 & 0.0012 & 0.02845 & 0.030765 \\
I33\_RS18775 & 0.0075 & 0.1255 & 0.05966 \\
I33\_RS18780 & 0.0089 & 0.4377 & 0.02027 \\
I33\_RS18785 & 0.0065 & 0.2358 & 0.02778 \\
I33\_RS18790 & 0.02105 & 0.31125 & 0.06887 \\
I33\_RS18795 & 0.03365 & 0.2114 & 0.160335 \\
I33\_RS18805 & 0.0228 & 0.3572 & 0.06393 \\
I33\_RS18810 & 0.0302 & 0.4205 & 0.07183 \\
I33\_RS18815 & 0.0305 & 0.238133333333333 & 0.15041 \\
I33\_RS18820 & 0.044 & 0.3118 & 0.14096 \\
I33\_RS18825 & 0.0013 & 0.2165 & 0.00611 \\
I33\_RS18830 & 0.0481 & 0.1981 & 0.24259 \\
I33\_RS18835 & 0.028 & 0.2293 & 0.12226 \\
I33\_RS18840 & 0.0045 & 0.1763 & 0.02549 \\
I33\_RS18845 & 0.0242 & 0.2108 & 0.11497 \\
I33\_RS18850 & 0 & 0.0209 & 0 \\
I33\_RS18855 & 0 & 0.236 & 0 \\
I33\_RS18860 & 0.0044 & 0.2545 & 0.01726 \\
I33\_RS18865 & 0.0022 & 0.2486 & 0.00884 \\
I33\_RS18870 & 0.0092 & 0.1553 & 0.05941 \\
I33\_RS18875 & 0.0047 & 0.0996 & 0.04675 \\
I33\_RS18880 & 0 & 0.3943 & 0 \\
I33\_RS18885 & 0.01565 & 0.23605 & 0.093985 \\
I33\_RS18890 & 0.021 & 0.2138 & 0.09832 \\
I33\_RS18895 & 0.0184 & 0.3598 & 0.05114 \\
I33\_RS18910 & 0.0746 & 0.666166666666667 & 0.113206666666667 \\
I33\_RS18915 & 0.0209 & 0.3216 & 0.06617 \\
I33\_RS18940 & 0.0238 & 0.3451 & 0.06883 \\
I33\_RS18945 & 0.0288571428571429 & 0.346085714285714 & 0.0864685714285714 \\
I33\_RS18950 & 0.0173 & 0.2147 & 0.08036 \\
I33\_RS18955 & 0.06155 & 0.4013 & 0.153385 \\
I33\_RS18960 & 0.01595 & 0.34045 & 0.04605 \\
I33\_RS18965 & 0.0099 & 0.2797 & 0.03545 \\
I33\_RS18990 & 0.0167 & 0.2326 & 0.07194 \\
I33\_RS19000 & 0 & 0.1044 & 0 \\
I33\_RS19005 & 0.0164 & 0.247 & 0.06621 \\
I33\_RS19015 & 0.0581 & 0.3361 & 0.17486 \\
I33\_RS19020 & 0.0333 & 0.2439 & 0.13635 \\
I33\_RS19025 & 0.0468 & 0.3044 & 0.15382 \\
I33\_RS19035 & 0.1485 & 0.40245 & 0.390015 \\
I33\_RS19045 & 0.0257 & 0.3022 & 0.08515 \\
I33\_RS19050 & 0.0083 & 0.2333 & 0.03547 \\
I33\_RS19055 & 0.0035 & 0.2867 & 0.01204 \\
I33\_RS19060 & 0.0197 & 0.4438 & 0.047695 \\
I33\_RS19065 & 0.01445 & 0.35895 & 0.040465 \\
I33\_RS19070 & 0.0155 & 0.1675 & 0.061605 \\
I33\_RS19075 & 0.0467 & 0.3503 & 0.13324 \\
I33\_RS19095 & 0.0076 & 0.2265 & 0.03353 \\
I33\_RS19105 & 0.0167333333333333 & 0.2615 & 0.06563 \\
I33\_RS19110 & 0.0308333333333333 & 0.303933333333333 & 0.108423333333333 \\
I33\_RS19115 & 0.0155 & 0.3092 & 0.052895 \\
I33\_RS19125 & 0.0086 & 0.1749 & 0.04901 \\
I33\_RS19130 & 0.0109 & 0.3246 & 0.03357 \\
I33\_RS19140 & 0.0255 & 0.31085 & 0.080285 \\
I33\_RS19150 & 0.0175 & 0.2613 & 0.0671 \\
I33\_RS19160 & 0.0069 & 0.3381 & 0.02039 \\
I33\_RS19170 & 0.0159 & 0.3097 & 0.05136 \\
I33\_RS19175 & 0.008 & 0.4332 & 0.01852 \\
I33\_RS19185 & 0.0307 & 0.3584 & 0.0856 \\
I33\_RS19195 & 0.0217 & 0.3181 & 0.06825 \\
I33\_RS19200 & 0.04 & 0.4243 & 0.09432 \\
I33\_RS19205 & 0.0375 & 0.2243 & 0.16712 \\
I33\_RS19220 & 0.0138 & 0.3949 & 0.03504 \\
I33\_RS19225 & 0.0111 & 0.39705 & 0.03354 \\
I33\_RS19230 & 0.0064 & 0.2959 & 0.02168 \\
I33\_RS19235 & 0.0144 & 0.359 & 0.03999 \\
I33\_RS19240 & 0.02985 & 0.2525 & 0.12394 \\
I33\_RS19245 & 0.0838666666666667 & 0.2838 & 0.349636666666667 \\
I33\_RS19250 & 0.0322 & 0.3392 & 0.09491 \\
I33\_RS19255 & 0.0348 & 0.2176 & 0.15999 \\
I33\_RS19260 & 0.0227 & 0.2205 & 0.10283 \\
I33\_RS19265 & 0.047 & 0.2881 & 0.16321 \\
I33\_RS19270 & 0.0205 & 0.1801 & 0.11387 \\
I33\_RS19275 & 0.00855 & 0.2221 & 0.038035 \\
I33\_RS19285 & 0.0288 & 0.3462 & 0.08314 \\
I33\_RS19290 & 0.0347 & 0.2648 & 0.15887 \\
I33\_RS19295 & 0.0415666666666667 & 0.3838 & 0.10325 \\
I33\_RS19300 & 0.0163666666666667 & 0.415333333333333 & 0.04476 \\
I33\_RS19315 & 0.0054 & 0.2155 & 0.02509 \\
I33\_RS19320 & 0.0418 & 0.4394 & 0.0952 \\
I33\_RS19330 & 0.0177 & 0.6305 & 0.02814 \\
I33\_RS19340 & 0.0484 & 0.5821 & 0.08316 \\
I33\_RS19345 & 0 & 0.2564 & 0 \\
I33\_RS19355 & 0.0241 & 0.3112 & 0.07741 \\
I33\_RS19370 & 0.0255 & 0.4084 & 0.06245 \\
I33\_RS19375 & 0.0231 & 0.2838 & 0.08122 \\
I33\_RS19380 & 0.0501 & 0.8123 & 0.052445 \\
I33\_RS19385 & 0 & 0.189 & 0 \\
I33\_RS19390 & 0.00296666666666667 & 0.0938333333333333 & 0.03076 \\
I33\_RS19395 & 0.0035 & 0.2024 & 0.01741 \\
I33\_RS19400 & 0.0091 & 0.1638 & 0.05562 \\
I33\_RS19405 & 0.0643 & 0.2767 & 0.2322 \\
I33\_RS19410 & 0.02485 & 0.26255 & 0.095295 \\
I33\_RS19415 & 0.0248333333333333 & 0.276866666666667 & 0.09094 \\
I33\_RS19420 & 0.02555 & 0.2094 & 0.197545 \\
I33\_RS19435 & 0.0193 & 0.343 & 0.05628 \\
I33\_RS19445 & 0.0261 & 0.3246 & 0.08027 \\
I33\_RS19450 & 0.0375 & 0.185 & 0.20252 \\
I33\_RS19460 & 0.03465 & 0.4673 & 0.0802 \\
I33\_RS19475 & 0.0236666666666667 & 0.2439 & 0.0959666666666667 \\
I33\_RS19480 & 0.035925 & 0.340525 & 0.11176 \\
I33\_RS19485 & 0.0247 & 0.5649 & 0.04376 \\
I33\_RS19500 & 0.0485 & 0.22745 & 0.216855 \\
I33\_RS19515 & 0.0322 & 0.34085 & 0.094975 \\
I33\_RS19520 & 0.0244 & 0.2164 & 0.1127 \\
I33\_RS19530 & 0.0372 & 0.387566666666667 & 0.0869066666666667 \\
I33\_RS19540 & 0.0189 & 0.3271 & 0.05772 \\
I33\_RS19545 & 0.0581 & 0.4672 & 0.125906666666667 \\
I33\_RS19550 & 0.0355 & 0.3893 & 0.09107 \\
I33\_RS19555 & 0.0044 & 0.2102 & 0.02082 \\
I33\_RS19560 & 0.0153333333333333 & 0.1738 & 0.0796033333333333 \\
I33\_RS19570 & 0.0062 & 0.1858 & 0.03337 \\
I33\_RS19575 & 0.0089 & 0.16215 & 0.070795 \\
I33\_RS19580 & 0.0155 & 0.2332 & 0.065815 \\
I33\_RS19610 & 0.0155 & 0.3663 & 0.04221 \\
I33\_RS19615 & 0 & 0.1858 & 0 \\
I33\_RS19620 & 0.03595 & 0.2679 & 0.1361 \\
I33\_RS19635 & 0.0216 & 0.2546 & 0.08491 \\
I33\_RS19640 & 0.0383333333333333 & 0.446966666666667 & 0.0826633333333333 \\
I33\_RS19645 & 0.0826 & 0.2514 & 0.32871 \\
I33\_RS19650 & 0.06518 & 0.34084 & 0.201456 \\
I33\_RS19655 & 0.032 & 0.26465 & 0.135255 \\
I33\_RS19665 & 0.0071 & 0.2019 & 0.03505 \\
I33\_RS19670 & 0.0124 & 0.2562 & 0.04828 \\
I33\_RS19675 & 0.0541 & 0.3267 & 0.16567 \\
I33\_RS19680 & 0.0237 & 0.4126 & 0.05744 \\
I33\_RS19690 & 0.0264 & 0.3773 & 0.071535 \\
I33\_RS19695 & 0.0561 & 0.4247 & 0.13201 \\
I33\_RS19700 & 0.0085 & 0.2303 & 0.03702 \\
I33\_RS19710 & 0.0119 & 0.3392 & 0.03503 \\
I33\_RS19720 & 0.0937 & 0.281 & 0.33338 \\
I33\_RS19725 & 0.0835 & 0.4226 & 0.19767 \\
I33\_RS19730 & 0.03895 & 0.34215 & 0.096765 \\
I33\_RS19735 & 0.0842666666666667 & 0.3485 & 0.27505 \\
I33\_RS19740 & 0.0511 & 0.3426 & 0.14908 \\
I33\_RS19755 & 0.0038 & 0.4002 & 0.0094 \\
I33\_RS19760 & 0.0666 & 0.2079 & 0.32028 \\
I33\_RS19770 & 0.05645 & 0.3419 & 0.17064 \\
I33\_RS19775 & 0.0133 & 0.2884 & 0.04599 \\
I33\_RS19780 & 0.0058 & 0.59045 & 0.008565 \\
