gene\_name & dN & dS & omega \\
SCO3638 & 0 & 0 & 0 \\
SCO3649 & 0.0021 & 0 & NA \\
SCO3651 & 0.0013 & 0.0656 & 0.02044 \\
SCO3652 & 0.0197 & 0.053 & 0.37117 \\
SCO3655 & 0.0013 & 0 & NA \\
SCO3659 & 0 & 0.0198 & 0 \\
SCO3670 & 0 & 0 & 0 \\
SCO3674 & 0.0017 & 0.0172 & 0.0991 \\
SCO3675 & 0 & 0.0508 & 0 \\
SCO3681 & 0 & 0.0089 & 0 \\
SCO3682 & 0.0011 & 0 & NA \\
SCO3683 & 0.0099 & 0.065 & 0.15171 \\
SCO3684 & 0 & 0 & 0 \\
SCO3687 & 0.0043 & 0.0246 & 0.17417 \\
SCO3688 & 0.0012 & 0.008 & 0.15365 \\
SCO3697 & 0.0051 & 0.0117 & 0.43701 \\
SCO3699 & 0 & 0.0786 & 0 \\
SCO3700 & 0.0025 & 0 & NA \\
SCO3702 & 0.0018 & 0.0106 & 0.17339 \\
SCO3726 & 0 & 0 & 0 \\
SCO3730 & 0.0013 & 0.0329 & 0.03831 \\
SCO3734 & 0 & 0 & 0 \\
SCO3737 & 0.0023 & 0 & NA \\
SCO3757 & 0.0033 & 0.0166 & 0.20069 \\
SCO3758 & 0.0011 & 0.0168 & 0.06468 \\
SCO3765 & 0 & 0.0597 & 0 \\
SCO3768 & 0 & 0 & 0 \\
SCO3772 & 0.0015 & 0.0261 & 0.05629 \\
SCO3776 & 0 & 0 & 0 \\
SCO3789 & 0.0034 & 0.023 & 0.14917 \\
SCO3791 & 0 & 0.0406 & 0 \\
SCO3796 & 0 & 0.038 & 0 \\
SCO3798 & 0 & 0.0613 & 0 \\
SCO3800 & 0 & 0.1026 & 0 \\
SCO3801 & 0 & 0.0394 & 0 \\
SCO3802 & 0 & 0 & 0 \\
SCO3804 & 0.0036 & 0 & NA \\
SCO3810 & 0 & 0 & 0 \\
SCO3814 & 0.0077 & 0.0055 & 1.41369 \\
SCO3817 & 0 & 0.0604 & 0 \\
SCO3818 & 0.0017 & 0.0557 & 0.03008 \\
SCO3819 & 0 & 0 & 0 \\
SCO3822 & 0 & 0.0486 & 0 \\
SCO3823 & 0 & 0.1025 & 0 \\
SCO3836 & 0.0029 & 0.1089 & 0.02668 \\
SCO3842 & 0.0013 & 0 & NA \\
SCO3849 & 0 & 0.0391 & 0 \\
SCO3850 & 0.0031 & 0.0119 & 0.26375 \\
SCO3861 & 0.0017 & 0 & NA \\
SCO3866 & 0.0054 & 0.0161 & 0.33713 \\
SCO3876 & 0.001 & 0.0435 & 0.02253 \\
SCO3900 & 0 & 0 & 0 \\
SCO3904 & 0.001 & 0.0203 & 0.04888 \\
SCO3909 & 0 & 0.0285 & 0 \\
SCO3910 & 0.0009 & 0.0163 & 0.05656 \\
SCO3913 & 0.0028 & 0 & NA \\
SCO3915 & 0.0018 & 0.0243 & 0.07603 \\
SCO3916 & 0 & 0.0937 & 0 \\
SCO3917 & 0.0026 & 0.0318 & 0.08251 \\
SCO3923 & 0.0036 & 0.0297 & 0.1206 \\
SCO3941 & 0 & 0.0487 & 0 \\
SCO3946 & 0.0023 & 0.043 & 0.05324 \\
SCO3948 & 0.0014 & 0.031 & 0.04476 \\
SCO3949 & 0.0021 & 0.0501 & 0.04203 \\
SCO3954 & 0.0006 & 0.0467 & 0.0131 \\
SCO3957 & 0 & 0 & 0 \\
SCO3961 & 0 & 0.0432 & 0 \\
SCO3963 & 0.0011 & 0.0261 & 0.04183 \\
SCO3964 & 0.0032 & 0.0193 & 0.16611 \\
SCO3965 & 0.0021 & 0 & NA \\
SCO3972 & 0 & 0.0148 & 0 \\
SCO3977 & 0.0007 & 0.0282 & 0.02572 \\
SCO4005 & 0.0024 & 0.0955 & 0.02467 \\
SCO4009 & 0.0073 & 0.0069 & 1.02668 \\
SCO4017 & 0.0016 & 0.0391 & 0.04037 \\
SCO4019 & 0.0015 & 0 & NA \\
SCO4032 & 0 & 0 & 0 \\
SCO4041 & 0 & 0.0341 & 0 \\
SCO4051 & 0 & 0 & 0 \\
SCO4052 & 0 & 0 & 0 \\
SCO4054 & 0.0052 & 0.0313 & 0.16662 \\
SCO4076 & 0 & 0.0331 & 0 \\
SCO4078 & 0 & 0.0453 & 0 \\
SCO4088 & 0 & 0 & 0 \\
SCO4089 & 0.001 & 0.0513 & 0.01971 \\
SCO4096 & 0 & 0.0082 & 0 \\
SCO4106 & 0.001 & 0.0202 & 0.04828 \\
SCO4108 & 0.0011 & 0.0095 & 0.11393 \\
SCO4112 & 0 & 0 & 0 \\
SCO4114 & 0 & 0.0197 & 0 \\
SCO4115 & 0.0005 & 0.0256 & 0.02098 \\
SCO4129 & 0 & 0.0184 & 0 \\
SCO4136 & 0.0054 & 0.0477 & 0.11337 \\
SCO4145 & 0.0005 & 0.0681 & 0.00703 \\
SCO4147 & 0 & 0.0046 & 0 \\
SCO4168 & 0.0015 & 0.046 & 0.03216 \\
SCO4169 & 0.0028 & 0.0213 & 0.13262 \\
SCO4173 & 0 & 0 & 0 \\
SCO4174 & 0.0102 & 0 & NA \\
SCO4175 & 0 & 0 & 0 \\
SCO4176 & 0 & 0.0062 & 0 \\
SCO4177 & 0 & 0 & 0 \\
SCO4179 & 0 & 0.0307 & 0 \\
SCO4180 & 0 & 0.0641 & 0 \\
SCO4181 & 0 & 0.0677 & 0 \\
SCO4182 & 0.0054 & 0.1163 & 0.04639 \\
SCO4184 & 0 & 0.0083 & 0 \\
SCO4185 & 0 & 0.0284 & 0 \\
SCO4196 & 0.0009 & 0.0417 & 0.02165 \\
SCO4225 & 0.0055 & 0 & NA \\
SCO4238 & 0 & 0.0272 & 0 \\
SCO4245 & 0 & 0.0206 & 0 \\
SCO4261 & 0 & 0 & 0 \\
SCO4262 & 0 & 0.0133 & 0 \\
SCO4265 & 0.0015 & 0.0071 & 0.20843 \\
SCO4267 & 0 & 0 & 0 \\
SCO4275 & 0.0027 & 0.0062 & 0.43387 \\
SCO4278 & 0 & 0.1014 & 0 \\
SCO4282 & 0.00065 & 0 & NA \\
SCO4285 & 0 & 0.0168 & 0 \\
SCO4296 & 0 & 0.0189 & 0 \\
SCO4297 & 0 & 0.0285 & 0 \\
SCO4308 & 0 & 0 & 0 \\
SCO4309 & 0 & 0 & 0 \\
SCO4310 & 0 & 0 & 0 \\
SCO4311 & 0 & 0.0175 & 0 \\
SCO4315 & 0.0018 & 0.0325 & 0.05538 \\
SCO4325 & 0 & 0 & 0 \\
SCO4332 & 0.0005 & 0.0131 & 0.0366 \\
SCO4335 & 0 & 0 & 0 \\
SCO4336 & 0 & 0 & 0 \\
SCO4357 & 0 & 0 & 0 \\
SCO4369 & 0 & 0 & 0 \\
SCO4373 & 0.0025 & 0 & NA \\
SCO4374 & 0 & 0.0144 & 0 \\
SCO4381 & 0.0012 & 0.0611 & 0.01924 \\
SCO4383 & 0.002 & 0.0125 & 0.16189 \\
SCO4390 & 0.0009 & 0.0075 & 0.11815 \\
SCO4393 & 0 & 0.0084 & 0 \\
SCO4394 & 0 & 0.0286 & 0 \\
SCO4415 & 0.0055 & 0.0302 & 0.18029 \\
SCO4438 & 0.0006 & 0.0273 & 0.02185 \\
SCO4440 & 0.0017 & 0.0059 & 0.28962 \\
SCO4449 & 0.0024 & 0.1167 & 0.02089 \\
SCO4458 & 0.0044 & 0.0339 & 0.12889 \\
SCO4476 & 0.0008 & 0.0287 & 0.02825 \\
SCO4477 & 0.0016 & 0.0384 & 0.04241 \\
SCO4495 & 0 & 0.0196 & 0 \\
SCO4508 & 0.002 & 0.0475 & 0.0418 \\
SCO4523 & 0.0091 & 0.0071 & 1.2834 \\
SCO4525 & 0 & 0.0139 & 0 \\
SCO4531 & 0 & 0.123 & 0 \\
SCO4539 & 0.0023 & 0.1497 & 0.0156 \\
SCO4555 & 0.0032 & 0.0197 & 0.16407 \\
SCO4557 & 0.0036 & 0 & NA \\
SCO4558 & 0 & 0 & 0 \\
SCO4559 & 0 & 0 & 0 \\
SCO4572 & 0 & 0 & 0 \\
SCO4575 & 0 & 0.0473 & 0 \\
SCO4576 & 0.0019 & 0.0268 & 0.07246 \\
SCO4577 & 0 & 0.0325 & 0 \\
SCO4582 & 0 & 0.0176 & 0 \\
SCO4588 & 0.0017 & 0.0193 & 0.08599 \\
SCO4592 & 0.0022 & 0.0245 & 0.09098 \\
SCO4605 & 0.0028 & 0.1253 & 0.02265 \\
SCO4607 & 0.0014 & 0.012 & 0.11676 \\
SCO4608 & 0.0007 & 0.1136 & 0.00602 \\
SCO4641 & 0.0015 & 0.0314 & 0.04907 \\
SCO4645 & 0.0009 & 0.0328 & 0.02717 \\
SCO4647 & 0 & 0 & 0 \\
SCO4649 & 0 & 0.0298 & 0 \\
SCO4681 & 0 & 0.0244 & 0 \\
SCO4684 & 0 & 0 & 0 \\
SCO4685 & 0.0066 & 0.1033 & 0.06427 \\
SCO4688 & 0 & 0.0329 & 0 \\
SCO4690 & 0.0059 & 0 & NA \\
SCO4696 & 0 & 0.0133 & 0 \\
SCO4697 & 0 & 0.0047 & 0 \\
SCO4707 & 0 & 0 & 0 \\
SCO4708 & 0 & 0 & 0 \\
SCO4709 & 0 & 0 & 0 \\
SCO4710 & 0 & 0 & 0 \\
SCO4711 & 0 & 0 & 0 \\
SCO4712 & 0 & 0 & 0 \\
SCO4713 & 0 & 0 & 0 \\
SCO4714 & 0 & 0 & 0 \\
SCO4715 & 0 & 0 & 0 \\
SCO4716 & 0 & 0 & 0 \\
SCO4717 & 0 & 0 & 0 \\
SCO4718 & 0 & 0 & 0 \\
SCO4719 & 0 & 0.007 & 0 \\
SCO4720 & 0 & 0 & 0 \\
SCO4721 & 0 & 0 & 0 \\
SCO4722 & 0 & 0.0077 & 0 \\
SCO4727 & 0 & 0.0172 & 0 \\
SCO4730 & 0 & 0 & 0 \\
SCO4731 & 0 & 0.0067 & 0 \\
SCO4732 & 0 & 0 & 0 \\
SCO4733 & 0.0072 & 0.0646 & 0.1109 \\
SCO4734 & 0 & 0 & 0 \\
SCO4752 & 0 & 0.0333 & 0 \\
SCO4759 & 0.005 & 0.0335 & 0.15007 \\
SCO4780 & 0.0006 & 0.0638 & 0.01001 \\
SCO4788 & 0.0008 & 0 & NA \\
SCO4794 & 0 & 0 & 0 \\
SCO4803 & 0.003 & 0.029 & 0.10254 \\
SCO4806 & 0.0096 & 0.0095 & 1.01294 \\
SCO4833 & 0 & 0 & 0 \\
SCO4838 & 0.0033 & 0 & NA \\
SCO4840 & 0.0019 & 0.0718 & 0.02636 \\
SCO4842 & 0 & 0.0627 & 0 \\
SCO4848 & 0 & 0 & 0 \\
SCO4852 & 0 & 0 & 0 \\
SCO4872 & 0.0023 & 0.0587 & 0.03842 \\
SCO4883 & 0.0009 & 0.047 & 0.01869 \\
SCO4886 & 0 & 0.0878 & 0 \\
SCO4898 & 0 & 0 & 0 \\
SCO4907 & 0 & 0 & 0 \\
SCO4911 & 0.00345 & 0.01685 & NA \\
SCO4912 & 0.0026 & 0.0096 & 0.27184 \\
SCO4917 & 0 & 0 & 0 \\
SCO4918 & 0 & 0 & 0 \\
SCO4919 & 0.0008 & 0.0237 & 0.03401 \\
SCO4926 & 0.0041 & 0.3053 & 0.01331 \\
SCO4937 & 0.0066 & 0.0537 & 0.12239 \\
SCO4963 & 0.0012 & 0.0073 & 0.16089 \\
SCO4968 & 0 & 0.0273 & 0 \\
SCO4973 & 0.0013 & 0.0446 & 0.02988 \\
SCO4975 & 0.001 & 0.0096 & 0.10854 \\
SCO4985 & 0.0026 & 0.0112 & 0.23611 \\
SCO4995 & 0.0082 & 0.0599 & 0.13766 \\
SCO5003 & 0.0013 & 0.0427 & 0.03071 \\
SCO5005 & 0 & 0.0119 & 0 \\
SCO5007 & 0 & 0.0202 & 0 \\
SCO5008 & 0.0029 & 0.0659 & 0.04438 \\
SCO5009 & 0 & 0.0062 & 0 \\
SCO5010 & 0.0023 & 0.1017 & 0.02248 \\
SCO5011 & 0.0036 & 0.0237 & 0.1508 \\
SCO5018 & 0 & 0.0692 & 0 \\
SCO5028 & 0 & 0.0131 & 0 \\
SCO5041 & 0.0016 & 0 & NA \\
SCO5043 & 0.0015 & 0 & NA \\
SCO5044 & 0 & 0.0248 & 0 \\
SCO5054 & 0 & 0 & 0 \\
SCO5056 & 0.0009 & 0 & NA \\
SCO5065 & 0.0156 & 0.0545 & 0.28621 \\
SCO5075 & 0 & 0.0115 & 0 \\
SCO5080 & 0.002 & 0.0288 & 0.07093 \\
SCO5091 & 0.0013 & 0.0096 & 0.13506 \\
SCO5092 & 0 & 0 & 0 \\
SCO5093 & 0.0022 & 0.0989 & 0.02233 \\
SCO5095 & 0 & 0.0207 & 0 \\
SCO5097 & 0.0014 & 0.0126 & 0.10764 \\
SCO5103 & 0.0043 & 0 & NA \\
SCO5109 & 0 & 0.0239 & 0 \\
SCO5122 & 0.0011 & 0.0178 & 0.06173 \\
SCO5130 & 0 & 0 & 0 \\
SCO5141 & 0 & 0.0562 & 0 \\
SCO5144 & 0 & 0 & 0 \\
SCO5146 & 0.0023 & 0.0526 & 0.04337 \\
SCO5147 & 0 & 0 & 0 \\
SCO5152 & 0 & 0.0457 & 0 \\
SCO5170 & 0 & 0.0171 & 0 \\
SCO5171 & 0 & 0 & 0 \\
SCO5172 & 0.001 & 0 & NA \\
SCO5178 & 0 & 0 & 0 \\
SCO5180 & 0.0043 & 0.0626 & 0.06865 \\
SCO5189 & 0.0042 & 0 & NA \\
SCO5197 & 0.0014 & 0.0503 & 0.02879 \\
SCO5198 & 0 & 0.0447 & 0 \\
SCO5199 & 0 & 0.0198 & 0 \\
SCO5200 & 0 & 0.0073 & 0 \\
SCO5201 & 0 & 0 & 0 \\
SCO5218 & 0.0009 & 0.0211 & 0.0404 \\
SCO5240 & 0 & 0 & 0 \\
SCO5246 & 0 & 0.0336 & 0 \\
SCO5263 & 0.0021 & 0.0122 & 0.17166 \\
SCO5270 & 0.0022 & 0.0312 & 0.06982 \\
SCO5282 & 0 & 0.0051 & 0 \\
SCO5283 & 0 & 0 & 0 \\
SCO5285 & 0.0009 & 0.0255 & 0.03601 \\
SCO5289 & 0.0018 & 0.0215 & 0.08577 \\
SCO5296 & 0.0016 & 0 & NA \\
SCO5299 & 0.0023 & 0.043 & 0.0532 \\
SCO5301 & 0 & 0 & 0 \\
SCO5302 & 0 & 0.0101 & 0 \\
SCO5303 & 0 & 0 & 0 \\
SCO5313 & 0.0302 & 0.0448 & 0.67445 \\
SCO5314 & 0.0034 & 0.0285 & 0.11946 \\
SCO5315 & 0 & 0 & 0 \\
SCO5316 & 0 & 0 & 0 \\
SCO5317 & 0.0093 & 0.1034 & 0.08988 \\
SCO5351 & 0.0126 & 0.0327 & 0.38393 \\
SCO5352 & 0.0043 & 0.0494 & 0.08677 \\
SCO5362 & 0 & 0.0495 & 0 \\
SCO5365 & 0 & 0.0091 & 0 \\
SCO5383 & 0 & 0.0202 & 0 \\
SCO5388 & 0 & 0.0245 & 0 \\
SCO5405 & 0 & 0 & 0 \\
SCO5416 & 0 & 0.0281 & 0 \\
SCO5417 & 0.0034 & 0.0421 & 0.08086 \\
SCO5418 & 0 & 0.0522 & 0 \\
SCO5419 & 0 & 0.0692 & 0 \\
SCO5422 & 0.0073 & 0.0983 & 0.07407 \\
SCO5434 & 0.002 & 0.0178 & 0.11002 \\
SCO5443 & 0.0156 & 0.4082 & 0.03816 \\
SCO5444 & 0.0017 & 0.0313 & 0.05398 \\
SCO5449 & 0.0027 & 0.0175 & 0.15249 \\
SCO5450 & 0.0019 & 0.0121 & 0.15406 \\
SCO5454 & 0.0018 & 0.0151 & 0.11603 \\
SCO5469 & 0.0039 & 0.1668 & 0.02339 \\
SCO5473 & 0.0017 & 0.0522 & 0.03291 \\
SCO5474 & 0 & 0.0215 & 0 \\
SCO5478 & 0 & 0.0059 & 0 \\
SCO5487 & 0 & 0 & 0 \\
SCO5491 & 0 & 0 & 0 \\
SCO5495 & 0.0005 & 0.0278 & 0.01788 \\
SCO5510 & 0.0012 & 0.0186 & 0.06511 \\
SCO5514 & 0 & 0.0099 & 0 \\
SCO5523 & 0.001 & 0 & NA \\
SCO5524 & 0.0024 & 0.0131 & 0.18316 \\
SCO5525 & 0.0017 & 0.0103 & 0.16902 \\
SCO5529 & 0.0021 & 0.0294 & 0.07004 \\
SCO5533 & 0 & 0 & 0 \\
SCO5535 & 0 & 0 & 0 \\
SCO5537 & 0 & 0 & 0 \\
SCO5541 & 0 & 0.0711 & 0 \\
SCO5560 & 0 & 0.0237 & 0 \\
SCO5561 & 0 & 0.0299 & 0 \\
SCO5562 & 0 & 0.0491 & 0 \\
SCO5563 & 0 & 0 & 0 \\
SCO5564 & 0 & 0 & 0 \\
SCO5566 & 0 & 0 & 0 \\
SCO5567 & 0.0021 & 0.0316 & 0.06581 \\
SCO5570 & 0 & 0 & 0 \\
SCO5579 & 0 & 0.0091 & 0 \\
SCO5583 & 0.0016 & 0.0862 & 0.01822 \\
SCO5586 & 0 & 0.0407 & 0 \\
SCO5592 & 0 & 0 & 0 \\
SCO5603 & 0.0007 & 0.0207 & 0.03525 \\
SCO5604 & 0 & 0 & 0 \\
SCO5626 & 0 & 0.0107 & 0 \\
SCO5656 & 0 & 0.0343 & 0 \\
SCO5669 & 0 & 0 & 0 \\
SCO5692 & 0 & 0 & 0 \\
SCO5694 & 0 & 0 & 0 \\
SCO5695 & 0.0009 & 0.0111 & 0.08144 \\
SCO5696 & 0 & 0.1278 & 0 \\
SCO5698 & 0 & 0 & 0 \\
SCO5703 & 0 & 0.0553 & 0 \\
SCO5704 & 0.0011 & 0.0203 & 0.05401 \\
SCO5705 & 0 & 0.0257 & 0 \\
SCO5706 & 0.0004 & 0.0051 & 0.07802 \\
SCO5711 & 0 & 0.0305 & 0 \\
SCO5714 & 0 & 0.0503 & 0 \\
SCO5716 & 0.0006 & 0.0417 & 0.01417 \\
SCO5720 & 0.1519 & 1.3861 & 0.10959 \\
SCO5738 & 0 & 0.1264 & 0 \\
SCO5739 & 0.0015 & 0.0261 & 0.0572 \\
SCO5740 & 0 & 0.0926 & 0 \\
SCO5741 & 0.002 & 0.0569 & 0.03582 \\
SCO5742 & 0 & 0 & 0 \\
SCO5743 & 0.0014 & 0.1445 & 0.00992 \\
SCO5744 & 0.0013 & 0 & NA \\
SCO5747 & 0 & 0 & 0 \\
SCO5782 & 0 & 0.022 & 0 \\
SCO5785 & 0 & 0.0189 & 0 \\
SCO5787 & 0.0014 & 0.0957 & 0.01446 \\
SCO5794 & 0 & 0 & 0 \\
SCO5795 & 0.0008 & 0 & NA \\
SCO5798 & 0 & 0.0138 & 0 \\
SCO5814 & 0 & 0.0292 & 0 \\
SCO5816 & 0 & 0.025 & 0 \\
SCO5826 & 0.0021 & 0.0351 & 0.05953 \\
SCO5830 & 0.0103 & 0.0231 & 0.44636 \\
SCO5833 & 0 & 0 & 0 \\
SCO5836 & 0.0004 & 0.041 & 0.01075 \\
SCO5847 & 0 & 0.0439 & 0 \\
SCO5854 & 0.0028 & 0.0258 & 0.1075 \\
SCO5858 & 0 & 0 & 0 \\
SCO5877 & 0 & 0.0187 & 0 \\
SCO5884 & 0 & 0.0431 & 0 \\
SCO5885 & 0 & 0.023 & 0 \\
SCO5886 & 0.0009 & 0.0254 & 0.03467 \\
SCO5887 & 0 & 0 & 0 \\
SCO5888 & 0.0021 & 0.042 & 0.05107 \\
SCO5889 & 0 & 0 & 0 \\
SCO5890 & 0.0012 & 0.005 & 0.23673 \\
SCO5905 & 0.0028 & 0.0112 & 0.24689 \\
SCO5912 & 0.0021 & 0.0095 & 0.22294 \\
SCO5913 & 0.015 & 0.2162 & 0.06937 \\
SCO5914 & 0.0027 & 0.0044 & 0.60976 \\
SCO5929 & 0 & 0.0197 & 0 \\
SCO5930 & 0.0055 & 0.0187 & 0.29529 \\
SCO5932 & 0.0008 & 0.034 & 0.02426 \\
SCO5956 & 0 & 0.018 & 0 \\
SCO5960 & 0.0033 & 0 & NA \\
SCO5961 & 0 & 0 & 0 \\
SCO5964 & 0.0018 & 0.0143 & 0.12586 \\
SCO5967 & 0 & 0.0182 & 0 \\
SCO5981 & 0 & 0.0099 & 0 \\
SCO5984 & 0 & 0.1082 & 0 \\
SCO5985 & 0 & 0.0157 & 0 \\
SCO5986 & 0 & 0 & 0 \\
SCO5990 & 0.0106 & 0 & NA \\
SCO5991 & 0.0033 & 0.0132 & 0.24986 \\
SCO5994 & 0.0093 & 0.0236 & 0.39413 \\
SCO5998 & 0 & 0.1799 & 0 \\
SCO6007 & 0.0013 & 0 & NA \\
SCO6010 & 0 & 0.0089 & 0 \\
SCO6020 & 0 & 0.0329 & 0 \\
SCO6022 & 0 & 0.0035 & 0 \\
SCO6028 & 0 & 0.0339 & 0 \\
SCO6029 & 0 & 0.0209 & 0 \\
SCO6030 & 0 & 0.0174 & 0 \\
SCO6031 & 0 & 0.0619 & 0 \\
SCO6058 & 0.0066 & 0.0173 & 0.37978 \\
SCO6062 & 0.0009 & 0.088 & 0.01066 \\
SCO6086 & 0.0012 & 0.0281 & 0.04312 \\
SCO6097 & 0 & 0.0468 & 0 \\
SCO6107 & 0 & 0.0495 & 0 \\
SCO6110 & 0 & 0.0116 & 0 \\
SCO6127 & 0 & 0.0042 & 0 \\
SCO6129 & 0.0015 & 0.0235 & 0.06311 \\
SCO6133 & 0 & 0.0112 & 0 \\
SCO6146 & 0 & 0 & 0 \\
SCO6167 & 0 & 0.008 & 0 \\
SCO6178 & 0.0016 & 0.0437 & 0.03603 \\
SCO6183 & 0.0022 & 0.0349 & 0.0634 \\
SCO6211 & 0 & 0.0499 & 0 \\
SCO6223 & 0 & 0 & 0 \\
SCO6224 & 0 & 0.0227 & 0 \\
SCO6241 & 0 & 0 & 0 \\
SCO6242 & 0 & 0.0491 & 0 \\
SCO6244 & 0.0019 & 0.0405 & 0.04818 \\
SCO6248 & 0.0029 & 0.0488 & 0.05954 \\
SCO6249 & 0 & 0.0337 & 0 \\
SCO6256 & 0.0015 & 0.0155 & 0.09707 \\
SCO6257 & 0.0033 & 0.0308 & 0.10592 \\
SCO6258 & 0 & 0.0558 & 0 \\
SCO6259 & 0 & 0.011 & 0 \\
SCO6262 & 0 & 0.0278 & 0 \\
SCO6268 & 0 & 0.009 & 0 \\
SCO6276 & 0.0009 & 0.006 & 0.14738 \\
SCO6283 & 0 & 0 & 0 \\
SCO6288 & 0 & 0.01 & 0 \\
SCO6293 & 0.0022 & 0.0103 & 0.21566 \\
SCO6297 & 0.0025 & 0 & NA \\
SCO6306 & 0.0039 & 0.0293 & 0.13419 \\
SCO6312 & 0 & 0.0333 & 0 \\
SCO6318 & 0.0084 & 0.1137 & 0.07405 \\
SCO6319 & 0.0063 & 0.0522 & 0.1207 \\
SCO6324 & 0.0393 & 0.1688 & 0.23276 \\
SCO6325 & 0.0788 & 0.4065 & 0.19382 \\
SCO6326 & 0.11555 & 3.0979 & 0.04448 \\
SCO6327 & 0.062 & 1.86375 & 0.076115 \\
SCO6328 & 0.1174 & 0.8637 & 0.13587 \\
SCO6330 & 0.0391 & 0.7149 & 0.05466 \\
SCO6331 & 0.0355 & 0.504325 & 0.068775 \\
SCO6332 & 0.008 & 0.8403 & 0.0095 \\
SCO6333 & 0.042 & 0.3802 & 0.11052 \\
SCO6334 & 0.0554166666666667 & 0.788433333333333 & 0.12988 \\
SCO6340 & 0 & 0.0002 & 0 \\
SCO6341 & 0.0014 & 0.0175 & 0.08021 \\
SCO6433 & 0.0026 & 0 & NA \\
SCO6437 & 0.0009 & 0.0218 & 0.04268 \\
SCO6438 & 0.0018 & 0.0188 & 0.09524 \\
SCO6439 & 0.0031 & 0.0144 & 0.21439 \\
SCO6440 & 0 & 0.0197 & 0 \\
SCO6441 & 0.0017 & 0.0047 & 0.35568 \\
SCO6444 & 0.0007 & 0.0209 & 0.03257 \\
SCO6447 & 0.0034 & 0 & NA \\
SCO6451 & 0.002 & 0.0533 & 0.03768 \\
SCO6473 & 0 & 0.059 & 0 \\
SCO6474 & 0 & 0 & 0 \\
SCO6482 & 0 & 0.0904 & 0 \\
SCO6520 & 0.0014 & 0.0419 & 0.03302 \\
SCO6524 & 0.002 & 0 & NA \\
SCO6529 & 0.001 & 0.033 & 0.0307 \\
SCO6535 & 0 & 0.0124 & 0 \\
SCO6549 & 0 & 0 & 0 \\
SCO6550 & 0 & 0 & 0 \\
SCO6551 & 0.0014 & 0 & NA \\
SCO6559 & 0 & 0 & 0 \\
SCO6562 & 0.0012 & 0 & NA \\
SCO6563 & 0 & 0 & 0 \\
SCO6577 & 0.0027 & 0.0245 & 0.10824 \\
SCO6582 & 0.001 & 0.0207 & 0.05012 \\
SCO6587 & 0.0096 & 0.0989 & 0.0966 \\
SCO6594 & 0.0024 & 0.0308 & 0.07852 \\
SCO6603 & 0 & 0.0072 & 0 \\
SCO6604 & 0 & 0.0113 & 0 \\
SCO6607 & 0.0057 & 0.0554 & 0.10324 \\
SCO6657 & 0.0046 & 0.0173 & 0.26432 \\
SCO6666 & 0.0011 & 0.0256 & 0.04109 \\
SCO6677 & 0.01125 & 0 & NA \\
SCO6678 & 0 & 0 & 0 \\
SCO6679 & 0.0071 & 0 & NA \\
SCO6682 & 0 & 0 & 0 \\
SCO6684 & 0.003 & 0.0208 & 0.14421 \\
SCO6685 & 0.0022 & 0.0079 & 0.27315 \\
SCO6686 & 0.0027 & 0.0082 & 0.32652 \\
SCO6709 & 0 & 0.054 & 0 \\
SCO6732 & 0.0086 & 0.1793 & 0.04769 \\
SCO6739 & 0 & 0.0369 & 0 \\
SCO6752 & 0.0019 & 0.0386 & 0.04881 \\
SCO6767 & 0.0054 & 0.0879 & 0.06132 \\
SCO6775 & 0 & 0.0483 & 0 \\
SCO6780 & 0 & 0.0253 & 0 \\
SCO6781 & 0 & 0.0133 & 0 \\
SCO6785 & 0.0038 & 0.0299 & 0.12828 \\
SCO6796 & 0.0034 & 0.0179 & 0.19163 \\
SCO6805 & 0.0008 & 0.0329 & 0.02572 \\
SCO6955 & 0 & 0.0578 & 0 \\
SCO6958 & 0 & 0.2557 & 0 \\
SCO6969 & 0.0016 & 0 & NA \\
SCO6971 & 0.0014 & 0 & NA \\
SCO6996 & 0 & 0.0122 & 0 \\
SCO7000 & 0.0005 & 0.0198 & 0.02407 \\
SCO7018 & 0.0061 & 0.0114 & 0.5339 \\
SCO7019 & 0.0028 & 0.0713 & 0.03997 \\
SCO7032 & 0.0019 & 0.0799 & 0.02436 \\
SCO7035 & 0.0009 & 0 & NA \\
SCO7038 & 0 & 0.0069 & 0 \\
SCO7044 & 0.0049 & 0.0201 & 0.24431 \\
SCO7046 & 0.003 & 0 & NA \\
SCO7051 & 0 & 0.0048 & 0 \\
SCO7054 & 0.0019 & 0.0491 & 0.03929 \\
SCO7071 & 0 & 0 & 0 \\
SCO7081 & 0 & 0 & 0 \\
SCO7084 & 0 & 0 & 0 \\
SCO7085 & 0 & 0 & 0 \\
SCO7086 & 0 & 0 & 0 \\
SCO7087 & 0.0013 & 0.0182 & 0.07202 \\
SCO7094 & 0 & 0 & 0 \\
SCO7104 & 0.0103 & 0 & NA \\
SCO7108 & 0.0015 & 0.0142 & 0.10556 \\
SCO7110 & 0.0092 & 0.0393 & 0.23349 \\
SCO7117 & 0 & 0.009 & 0 \\
SCO7121 & 0 & 0.0453 & 0 \\
SCO7126 & 0 & 0 & 0 \\
SCO7127 & 0 & 0.0181 & 0 \\
SCO7129 & 0 & 0.0298 & 0 \\
SCO7130 & 0.0015 & 0.036 & 0.04186 \\
SCO7134 & 0.0022 & 0.0091 & 0.23826 \\
SCO7135 & 0 & 0.0367 & 0 \\
