gene\_name & dN & dS & omega \\
ECIAI39\_3419 & 0.0034 & 0.1725 & 0.01981 \\
ECIAI39\_3421 & 0 & 0.0645 & 0 \\
ECIAI39\_3422 & 0.0011 & 0.0595 & 0.01879 \\
ECIAI39\_3423 & 0.0071 & 0.1165 & 0.06052 \\
ECIAI39\_3425 & 0.005 & 0.1562 & 0.03201 \\
ECIAI39\_3426 & 0.0041 & 0.0733 & 0.05569 \\
ECIAI39\_3427 & 0.00195 & 0.219 & 0.012045 \\
ECIAI39\_3434 & 0.0032 & 0.6139 & 0.00519 \\
ECIAI39\_3435 & 0.0164 & 0.5302 & 0.03089 \\
ECIAI39\_3436 & 0.0225 & 0.33135 & 0.06449 \\
ECIAI39\_3437 & 0.01155 & 0.391325 & 0.0360625 \\
ECIAI39\_3438 & 0.0112 & 0.2851 & 0.03912 \\
ECIAI39\_3439 & 0.0053 & 0.3268 & 0.0163 \\
ECIAI39\_3440 & 0.0039 & 0.5744 & 0.00681 \\
ECIAI39\_3441 & 0 & 0.3612 & 0 \\
ECIAI39\_3442 & 0.0071 & 0.46885 & 0.014905 \\
ECIAI39\_3443 & 0.0119 & 0.3334 & 0.03585 \\
ECIAI39\_3445 & 0.0329 & 0.3319 & 0.09921 \\
ECIAI39\_3446 & 0.0038 & 0.2901 & 0.01301 \\
ECIAI39\_3447 & 0 & 0.1855 & 0 \\
ECIAI39\_3448 & 0.0028 & 0.3371 & 0.0084 \\
ECIAI39\_3449 & 0 & 0.1499 & 0 \\
ECIAI39\_3450 & 0.0044 & 0.2333 & 0.01905 \\
ECIAI39\_3452 & 0.054 & 0.0774 & 0.69764 \\
ECIAI39\_3453 & 0.0033 & 0.1033 & 0.03156 \\
ECIAI39\_3454 & 0.0100666666666667 & 0.155166666666667 & 0.0850366666666667 \\
ECIAI39\_3455 & 0.0223 & 0.3371 & 0.06611 \\
ECIAI39\_3456 & 0.0051 & 0.4699 & 0.011065 \\
ECIAI39\_3457 & 0.0025 & 0.1079 & 0.02275 \\
ECIAI39\_3458 & 0.0076 & 0.1608 & 0.04741 \\
ECIAI39\_3460 & 0.00858 & 0.31288 & 0.039518 \\
ECIAI39\_3462 & 0.0160333333333333 & 0.444833333333333 & 0.0389133333333333 \\
ECIAI39\_3468 & 0.0049 & 0.2901 & 0.01693 \\
ECIAI39\_3471 & 0.0167 & 0.3358 & 0.04959 \\
ECIAI39\_3476 & 0.0548 & 1.6723 & 0.03275 \\
ECIAI39\_3477 & 0.042 & 1.36655 & 0.02947 \\
ECIAI39\_3478 & 0.0124 & 0.1573 & 0.07904 \\
ECIAI39\_3480 & 0 & 0.1001 & 0 \\
ECIAI39\_3483 & 0 & 0.1271 & 0 \\
ECIAI39\_3484 & 0.0029 & 0.3541 & 0.00634 \\
ECIAI39\_3486 & 0.0042 & 0.4561 & 0.00917 \\
ECIAI39\_3489 & 0.0142 & 0.2553 & 0.05553 \\
ECIAI39\_3490 & 0.0042 & 0.32 & 0.0131 \\
ECIAI39\_3493 & 0.0467 & 0.3616 & 0.12921 \\
ECIAI39\_3499 & 0.0241 & 0.1433 & 0.16788 \\
ECIAI39\_3500 & 0.011 & 0.143 & 0.07711 \\
ECIAI39\_3501 & 0.0041 & 0.1132 & 0.03588 \\
ECIAI39\_3502 & 0.0052 & 0.1763 & 0.02963 \\
ECIAI39\_3503 & 0 & 0.0681 & 0 \\
ECIAI39\_3509 & 0.0488 & 0.2391 & 0.202383333333333 \\
ECIAI39\_3510 & 0.0024 & 0.2116 & 0.01154 \\
ECIAI39\_3513 & 0.00525 & 0.16235 & 0.03017 \\
ECIAI39\_3514 & 0.0068 & 0.1226 & 0.05552 \\
ECIAI39\_3516 & 0.0141 & 0.1044 & 0.13483 \\
ECIAI39\_3517 & 0.0373 & 0.1433 & 0.26055 \\
ECIAI39\_3519 & 0.0068 & 0.1775 & 0.03839 \\
ECIAI39\_3521 & 0.01 & 0.5171 & 0.017755 \\
ECIAI39\_3523 & 0.0131 & 0.2633 & 0.04956 \\
ECIAI39\_3526 & 0.0126 & 0.109 & 0.11528 \\
ECIAI39\_3527 & 0.0095 & 0.1325 & 0.07176 \\
ECIAI39\_3528 & 0.0099 & 0.1731 & 0.05691 \\
ECIAI39\_3530 & 0.0011 & 0.0602 & 0.01906 \\
ECIAI39\_3532 & 0.0073 & 0.1604 & 0.04571 \\
ECIAI39\_3538 & 0.0103 & 0.1609 & 0.06421 \\
ECIAI39\_3539 & 0.0125 & 0.1966 & 0.06351 \\
ECIAI39\_3545 & 0.0224 & 0 & NA \\
ECIAI39\_3547 & 0 & 0.0154 & 0 \\
ECIAI39\_3549 & 0.0121666666666667 & 0.3101 & 0.06132 \\
ECIAI39\_3550 & 0 & 0.3111 & 0 \\
ECIAI39\_3552 & 0.0027 & 0.2063 & 0.01301 \\
ECIAI39\_3557 & 0.0154 & 0.4243 & 0.03623 \\
ECIAI39\_3558 & 0.0194 & 0.4584 & 0.04225 \\
ECIAI39\_3559 & 0.01425 & 0.1981 & 0.080635 \\
ECIAI39\_3560 & 0.0502 & 0.1916 & 0.26177 \\
ECIAI39\_3561 & 0.0313 & 0.2302 & 0.13606 \\
ECIAI39\_3562 & 0.0043 & 0.1079 & 0.04008 \\
ECIAI39\_3563 & 0.0082 & 0.14095 & 0.059405 \\
ECIAI39\_3564 & 0 & 0.04365 & 0 \\
ECIAI39\_3568 & 0.0041 & 0.3063 & 0.01355 \\
ECIAI39\_3570 & 0.0015 & 0.1138 & 0.01348 \\
ECIAI39\_3571 & 0.0204 & 0.2809 & 0.07254 \\
ECIAI39\_3574 & 0.00515 & 0.1638 & 0.03138 \\
ECIAI39\_3575 & 0.0059 & 0.1272 & 0.04626 \\
ECIAI39\_3576 & 0.0042 & 0.2338 & 0.01776 \\
ECIAI39\_3577 & 0.0012 & 0.1062 & 0.01171 \\
ECIAI39\_3578 & 0.0035 & 0.1388 & 0.0252 \\
ECIAI39\_3579 & 0.0056 & 0.181 & 0.03069 \\
ECIAI39\_3580 & 0.026 & 0.1493 & 0.1951 \\
ECIAI39\_3592 & 0.0074 & 0.373 & 0.01979 \\
ECIAI39\_3593 & 0.0105 & 0.3383 & 0.03111 \\
ECIAI39\_3595 & 0.0174 & 0.3035 & 0.05749 \\
ECIAI39\_3597 & 0.0076 & 0.1247 & 0.06067 \\
ECIAI39\_3612 & 0.0026 & 0.1126 & 0.02344 \\
ECIAI39\_3614 & 0.0052 & 0.1995 & 0.02581 \\
ECIAI39\_3615 & 0.014 & 0.3673 & 0.03823 \\
ECIAI39\_3616 & 0.005 & 0.1337 & 0.03766 \\
ECIAI39\_3617 & 0.0027 & 0.405 & 0.00655 \\
ECIAI39\_3621 & 0.0184 & 0.1721 & 0.10704 \\
ECIAI39\_3622 & 0 & 0.4475 & 0 \\
ECIAI39\_3623 & 0.00445 & 0.13095 & 0.03396 \\
ECIAI39\_3624 & 0 & 0.1324 & 0 \\
ECIAI39\_3625 & 0.0048 & 0.195 & 0.02471 \\
ECIAI39\_3626 & 0.0048 & 0.2815 & 0.01694 \\
ECIAI39\_3627 & 0.01885 & 0.20675 & 0.092365 \\
ECIAI39\_3630 & 0.0069 & 0.4102 & 0.0169 \\
ECIAI39\_3631 & 0.0048 & 0.2452 & 0.01958 \\
ECIAI39\_3634 & 0.0015 & 0.3348 & 0.00436 \\
ECIAI39\_3635 & 0.0072 & 0.1535 & 0.04686 \\
ECIAI39\_3636 & 0.0289 & 0.2399 & 0.12052 \\
ECIAI39\_3640 & 0.5365 & 9.2696 & 0.05787 \\
ECIAI39\_3643 & 0.47995 & 7.57225 & 0.063655 \\
ECIAI39\_3645 & 0.06 & 2.2229 & 0.02699 \\
ECIAI39\_3646 & 0.04015 & 4.08225 & 0.03687 \\
ECIAI39\_3647 & 0.03915 & 1.62355 & 0.02327 \\
ECIAI39\_3648 & 0.0529 & 0.6434 & 0.08224 \\
ECIAI39\_3649 & 0.1324 & 1.7333 & 0.07641 \\
ECIAI39\_3650 & 0.0035 & 0.1791 & 0.01952 \\
ECIAI39\_3653 & 0.0085 & 0.0991 & 0.08571 \\
ECIAI39\_3654 & 0.0069 & 0.1458 & 0.04758 \\
ECIAI39\_3655 & 0.00206666666666667 & 0.0370333333333333 & 0.0209633333333333 \\
ECIAI39\_3657 & 0.0061 & 0.0652 & 0.13731 \\
ECIAI39\_3658 & 0.0033 & 0.19845 & 0.012035 \\
ECIAI39\_3659 & 0.0066 & 0.2899 & 0.02272 \\
ECIAI39\_3660 & 0.0321 & 0.1819 & 0.17656 \\
ECIAI39\_3661 & 0.0207 & 0.1624 & 0.142436666666667 \\
ECIAI39\_3663 & 0.0012 & 0.0326 & 0.025675 \\
ECIAI39\_3665 & 0.00465 & 0.23215 & 0.02288 \\
ECIAI39\_3666 & 0.0113 & 0.4621 & 0.02436 \\
ECIAI39\_3668 & 0.001 & 0.1356 & 0.0077 \\
ECIAI39\_3669 & 0.018 & 0.1512 & 0.11932 \\
ECIAI39\_3673 & 0.0072 & 0.1384 & 0.0517 \\
ECIAI39\_3724 & 0.00285 & 0.00455 & 0.31081 \\
ECIAI39\_3725 & 0.0009 & 0.0859 & 0.00996 \\
ECIAI39\_3726 & 0.00465 & 0.44325 & 0.01139 \\
ECIAI39\_3729 & 0.0146 & 0.2962 & 0.04935 \\
ECIAI39\_3731 & 0.0127 & 0.33695 & 0.047275 \\
ECIAI39\_3732 & 0.02255 & 0.30095 & 0.074435 \\
ECIAI39\_3734 & 0.0103 & 0.103 & 0.10028 \\
ECIAI39\_3735 & 0.0054 & 0.3334 & 0.01611 \\
ECIAI39\_3736 & 0.09445 & 1.30275 & 0.069645 \\
ECIAI39\_3744 & 0.00155 & 0.25285 & 0.00449 \\
ECIAI39\_3745 & 0.0015 & 0.1943 & 0.00749 \\
ECIAI39\_3748 & 0.0024 & 0.2307 & 0.01032 \\
ECIAI39\_3750 & 0.0063 & 0.2108 & 0.0301 \\
ECIAI39\_3751 & 0.0037 & 0.0145 & 0.25518 \\
ECIAI39\_3752 & 0.0007 & 0.02085 & 0.0935 \\
ECIAI39\_3754 & 0 & 0.067 & 0 \\
ECIAI39\_3755 & 0.00145 & 0.06345 & 0.025235 \\
ECIAI39\_3756 & 0.00185 & 0.0219 & 0.041735 \\
ECIAI39\_3758 & 0.00445 & 0.1145 & 0.02197 \\
ECIAI39\_3762 & 0.00475 & 0.14045 & 0.036135 \\
ECIAI39\_3764 & 0.0118 & 0.2264 & 0.05207 \\
ECIAI39\_3765 & 0.0053 & 0.1409 & 0.03751 \\
ECIAI39\_3769 & 0.0048 & 0.1624 & 0.02943 \\
ECIAI39\_3770 & 0.0015 & 0.1054 & 0.01464 \\
ECIAI39\_3771 & 0.0033 & 0.1072 & 0.03094 \\
ECIAI39\_3781 & 0 & 0.0524 & 0 \\
ECIAI39\_3782 & 0.0129 & 0.1706 & 0.07552 \\
ECIAI39\_3786 & 0 & 0.1861 & 0 \\
ECIAI39\_3792 & 0.0074 & 0.6615 & 0.01119 \\
ECIAI39\_3794 & 0.0159 & 0.7315 & 0.0218 \\
ECIAI39\_3795 & 0.0078 & 0.3771 & 0.02066 \\
ECIAI39\_3798 & 0.0049 & 0.4665 & 0.01048 \\
ECIAI39\_3800 & 0.006 & 0.6981 & 0.00856 \\
ECIAI39\_3803 & 0.0098 & 0.337 & 0.02898 \\
ECIAI39\_3807 & 0.0088 & 0.2198 & 0.04017 \\
ECIAI39\_3811 & 0.0058 & 0.1323 & 0.04417 \\
ECIAI39\_3812 & 0 & 0.0262 & 0 \\
ECIAI39\_3814 & 0.0011 & 0.1456 & 0.00741 \\
ECIAI39\_3816 & 0.0038 & 0.1402 & 0.02726 \\
ECIAI39\_3819 & 0.0067 & 0.1219 & 0.05535 \\
ECIAI39\_3820 & 0.00675 & 0.215 & 0.031585 \\
ECIAI39\_3821 & 0.0162 & 0.1559 & 0.10396 \\
ECIAI39\_3823 & 0.0067 & 0.3027 & 0.022 \\
ECIAI39\_3825 & 0.0311 & 0.1039 & 0.29941 \\
ECIAI39\_3826 & 0 & 0.1633 & 0 \\
ECIAI39\_3827 & 0.01445 & 0.16945 & 0.12085 \\
ECIAI39\_3829 & 0.0184 & 0.1313 & 0.13994 \\
ECIAI39\_3830 & 0.0279 & 0.1685 & 0.1655 \\
ECIAI39\_3833 & 0.0118 & 0.1521 & 0.07745 \\
ECIAI39\_3835 & 0.005 & 0.1968 & 0.02561 \\
ECIAI39\_3836 & 0.0228 & 0.3515 & 0.12589 \\
ECIAI39\_3838 & 0.0358 & 0.4561 & 0.0784 \\
ECIAI39\_3841 & 0.0426 & 0.1764 & 0.24165 \\
ECIAI39\_3842 & 0.00715 & 0.19925 & 0.0713 \\
ECIAI39\_3843 & 0.0052 & 0.1395 & 0.03755 \\
ECIAI39\_3845 & 0.008 & 0.2 & 0.03994 \\
ECIAI39\_3848 & 0.0063 & 0.2953 & 0.02117 \\
ECIAI39\_3849 & 0.00705 & 0.3511 & 0.01373 \\
ECIAI39\_3850 & 0.0065 & 0.2494 & 0.02597 \\
ECIAI39\_3851 & 0.01395 & 0.31965 & 0.042935 \\
ECIAI39\_3852 & 0.002 & 0.2472 & 0.00799 \\
ECIAI39\_3854 & 0.0033 & 0.4808 & 0.00683 \\
ECIAI39\_3857 & 0 & 0.305 & 0 \\
ECIAI39\_3858 & 0.0048 & 0.2541 & 0.01895 \\
ECIAI39\_3859 & 0 & 0.0967 & 0 \\
ECIAI39\_3861 & 0 & 0.4049 & 0 \\
ECIAI39\_3862 & 0.0008 & 0.3024 & 0.00254 \\
ECIAI39\_3863 & 0.0094 & 0.4678 & 0.02 \\
ECIAI39\_3864 & 0.0023 & 0.2106 & 0.0111 \\
ECIAI39\_3865 & 0.0044 & 0.1191 & 0.0366 \\
ECIAI39\_3866 & 0.0121 & 0.2884 & 0.04198 \\
ECIAI39\_3867 & 0.0035 & 0.319 & 0.010405 \\
ECIAI39\_3869 & 0.0159 & 0.3267 & 0.04855 \\
ECIAI39\_3872 & 0.0184 & 0.2115 & 0.08709 \\
ECIAI39\_3874 & 0.00326666666666667 & 0.1316 & 0.02787 \\
ECIAI39\_3875 & 0.0177 & 0.078 & 0.22688 \\
ECIAI39\_3876 & 0.00156666666666667 & 0.0548 & 0.0217133333333333 \\
ECIAI39\_3877 & 0.0037 & 0.1494 & 0.0248 \\
ECIAI39\_3879 & 0.012 & 0.2132 & 0.081895 \\
ECIAI39\_3880 & 0.0049 & 0.4493 & 0.01086 \\
ECIAI39\_3881 & 0.0113 & 0.2735 & 0.039845 \\
ECIAI39\_3884 & 0.012 & 0.2108 & 0.05695 \\
ECIAI39\_3886 & 0.0044 & 0.2763 & 0.01588 \\
ECIAI39\_3887 & 0.00735 & 0.13225 & 0.05106 \\
ECIAI39\_3888 & 0.0113 & 0.2417 & 0.04668 \\
ECIAI39\_3896 & 0.0319333333333333 & 0.200233333333333 & 0.15126 \\
ECIAI39\_3897 & 0.00865 & 0.1594 & 0.05574 \\
ECIAI39\_3898 & 0.0221 & 0.1319 & 0.186245 \\
ECIAI39\_3899 & 0.00345 & 0.1666 & 0.023205 \\
ECIAI39\_3901 & 0.01 & 0.1771 & 0.07372 \\
ECIAI39\_3903 & 0.0062 & 0.3338 & 0.01858 \\
ECIAI39\_3904 & 0.0042 & 0.1797 & 0.02326 \\
ECIAI39\_3906 & 0 & 0.1904 & 0 \\
ECIAI39\_3907 & 0 & 0.0712 & 0 \\
ECIAI39\_3917 & 0.01085 & 0.2014 & 0.06111 \\
ECIAI39\_3918 & 0.00425 & 0.2497 & 0.028945 \\
ECIAI39\_3920 & 0.0936 & 0.5274 & 0.17744 \\
ECIAI39\_3922 & 0.0032 & 0.1122 & 0.018375 \\
ECIAI39\_3923 & 0.0016 & 0.1357 & 0.0115 \\
ECIAI39\_3924 & 0.0055 & 0.2819 & 0.01949 \\
ECIAI39\_3927 & 0.00175 & 0.1601 & 0.00647 \\
ECIAI39\_3934 & 0.0367 & 0.65295 & 0.056805 \\
ECIAI39\_3935 & 0.0293 & 0.55345 & 0.065885 \\
ECIAI39\_3937 & 0.0169 & 0.3664 & 0.04622 \\
ECIAI39\_3938 & 0.0199 & 0.2495 & 0.075635 \\
ECIAI39\_3939 & 0.0108 & 0.1588 & 0.06773 \\
ECIAI39\_3940 & 0.0157 & 0.0931 & 0.16906 \\
ECIAI39\_3942 & 0.0095 & 0.2089 & 0.04552 \\
ECIAI39\_3943 & 0.01005 & 0.18855 & 0.049345 \\
ECIAI39\_3944 & 0.0136 & 0.2428 & 0.05588 \\
ECIAI39\_3945 & 0.0005 & 0.11865 & 0.00295 \\
ECIAI39\_3946 & 0 & 0.1547 & 0 \\
ECIAI39\_3947 & 0 & 0.037 & 0 \\
ECIAI39\_3949 & 0.0016 & 0.0764 & 0.02101 \\
ECIAI39\_3950 & 0.00365 & 0.11805 & 0.026795 \\
ECIAI39\_3952 & 0.0148 & 0.239 & 0.06177 \\
ECIAI39\_3953 & 0 & 0.1609 & 0 \\
ECIAI39\_3954 & 0.0109 & 0.09 & 0.121155 \\
ECIAI39\_3955 & 0.0042 & 0.0678 & 0.0718 \\
ECIAI39\_3956 & 0.0192 & 0.3104 & 0.06199 \\
ECIAI39\_3957 & 0.0028 & 0.2113 & 0.01338 \\
ECIAI39\_3958 & 0.0047 & 0.282 & 0.01671 \\
ECIAI39\_3959 & 0.0017 & 0.0591 & 0.02956 \\
ECIAI39\_3960 & 0 & 0.025 & 0 \\
ECIAI39\_3961 & 0 & 0.0321 & 0 \\
ECIAI39\_3962 & 0.0051 & 0.1384 & 0.0371 \\
ECIAI39\_3964 & 0.0033 & 0.1062 & 0.03126 \\
ECIAI39\_3966 & 0.0056 & 0.10925 & 0.05647 \\
ECIAI39\_3967 & 0.0014 & 0.106 & 0.0136 \\
ECIAI39\_3968 & 0.039 & 0.3599 & 0.10842 \\
ECIAI39\_3969 & 0.0057 & 0.395 & 0.01446 \\
ECIAI39\_3970 & 0.0102 & 0.505 & 0.02019 \\
ECIAI39\_3971 & 0 & 0 & 0 \\
ECIAI39\_3972 & 0.0043 & 0.1161 & 0.02572 \\
ECIAI39\_3973 & 0.0056 & 0.3345 & 0.01664 \\
ECIAI39\_3974 & 0.0109 & 0.3997 & 0.0273 \\
ECIAI39\_3975 & 0.002 & 0.2259 & 0.00877 \\
ECIAI39\_3976 & 0.0114 & 0.2208 & 0.05175 \\
ECIAI39\_3978 & 0.0412 & 0.2613 & 0.15757 \\
ECIAI39\_3981 & 0.0141 & 0.495 & 0.02848 \\
ECIAI39\_3982 & 0.0104 & 0.3404 & 0.03064 \\
ECIAI39\_3986 & 0.0046 & 0.3798 & 0.01211 \\
ECIAI39\_3987 & 0.0112 & 0.2314 & 0.04822 \\
ECIAI39\_3988 & 0.0249 & 0.2176 & 0.1146 \\
ECIAI39\_3989 & 0.0105 & 0.1854 & 0.05669 \\
ECIAI39\_3990 & 0.0095 & 0.24145 & 0.036025 \\
ECIAI39\_3994 & 0.0016 & 0.2288 & 0.00717 \\
ECIAI39\_3997 & 0.0178 & 0.1654 & 0.10733 \\
ECIAI39\_3998 & 0.0162 & 0.1561 & 0.10361 \\
ECIAI39\_3999 & 0.0039 & 0.1758 & 0.0221 \\
ECIAI39\_4000 & 0.0023 & 0.295 & 0.00787 \\
ECIAI39\_4001 & 0.0595 & 0.3124 & 0.19038 \\
ECIAI39\_4002 & 0.0011 & 0.17925 & 0.006105 \\
ECIAI39\_4004 & 0.0011 & 0.13815 & 0.011495 \\
ECIAI39\_4005 & 0.0131 & 0.2722 & 0.04816 \\
ECIAI39\_4007 & 0.023 & 0.3359 & 0.06844 \\
ECIAI39\_4009 & 0.0139 & 0.1469 & 0.09446 \\
ECIAI39\_4190 & 0.0206 & 0.1289 & 0.16011 \\
ECIAI39\_4191 & 0.00275 & 0.06715 & 0.03882 \\
ECIAI39\_4193 & 0 & 0.0703 & 0 \\
ECIAI39\_4195 & 0.0111 & 0.1775 & 0.06262 \\
ECIAI39\_4196 & 0 & 0.054 & 0 \\
ECIAI39\_4198 & 0 & 0.1568 & 0 \\
ECIAI39\_4199 & 0.0377 & 0.1643 & 0.22958 \\
ECIAI39\_4202 & 0.0046 & 0.1213 & 0.03828 \\
ECIAI39\_4203 & 0.0027 & 0.1259 & 0.02133 \\
ECIAI39\_4207 & 0.0042 & 0.1372 & 0.03073 \\
ECIAI39\_4211 & 0.00615 & 0.11975 & 0.03985 \\
ECIAI39\_4212 & 0.0164 & 0.4377 & 0.03755 \\
ECIAI39\_4215 & 0.0011 & 0.2712 & 0.00417 \\
ECIAI39\_4218 & 0.0043 & 0.1792 & 0.02424 \\
ECIAI39\_4219 & 0.0027 & 0.2453 & 0.01099 \\
ECIAI39\_4220 & 0.0025 & 0.3197 & 0.0078 \\
ECIAI39\_4221 & 0.0082 & 0.2082 & 0.03927 \\
ECIAI39\_4223 & 0.024 & 0.1623 & 0.14805 \\
ECIAI39\_4224 & 0.0052 & 0.1695 & 0.021325 \\
ECIAI39\_4227 & 0.0152 & 0.2089 & 0.07295 \\
ECIAI39\_4228 & 0.0074 & 0.0377 & 0.195425 \\
ECIAI39\_4229 & 0.0023 & 0.1196 & 0.01892 \\
ECIAI39\_4231 & 0.0035 & 0.0976 & 0.0354 \\
ECIAI39\_4233 & 0 & 0.0179 & 0 \\
ECIAI39\_4235 & 0 & 0.0564 & 0 \\
ECIAI39\_4236 & 0.0047 & 0.203 & 0.02312 \\
ECIAI39\_4237 & 0 & 0.335 & 0 \\
ECIAI39\_4239 & 0.0112 & 0.1075 & 0.10383 \\
ECIAI39\_4240 & 0.0306 & 0.3558 & 0.08844 \\
ECIAI39\_4241 & 0 & 0.27635 & 0 \\
ECIAI39\_4244 & 0.0168 & 0.323 & 0.05197 \\
ECIAI39\_4248 & 0.0046 & 0.03 & 0.11654 \\
ECIAI39\_4249 & 0.0192 & 0.0844 & 0.22788 \\
ECIAI39\_4250 & 0.0019 & 0.1879 & 0.00991 \\
ECIAI39\_4251 & 0.0052 & 0.4655 & 0.01113 \\
ECIAI39\_4254 & 0.0233 & 0.640275 & 0.032365 \\
ECIAI39\_4255 & 0.0045 & 0.516266666666667 & 0.0118133333333333 \\
ECIAI39\_4256 & 0.01605 & 0.46135 & 0.03191 \\
ECIAI39\_4257 & 0.00116666666666667 & 0.0205 & 0.0574466666666667 \\
ECIAI39\_4258 & 0.0186909090909091 & 0.290163636363636 & 0.0684354545454545 \\
ECIAI39\_4259 & 0.0087 & 0.204 & 0.04286 \\
ECIAI39\_4262 & 0.0039 & 0.1613 & 0.02443 \\
ECIAI39\_4264 & 0.0207 & 0.1807 & 0.11463 \\
ECIAI39\_4265 & 0.0005 & 0.0833 & 0.00455 \\
ECIAI39\_4266 & 0.0064 & 0.1289 & 0.0498 \\
ECIAI39\_4267 & 0.0025 & 0.1238 & 0.02043 \\
ECIAI39\_4269 & 0.0125 & 0.2528 & 0.04963 \\
ECIAI39\_4271 & 0.0126 & 0.2133 & 0.05917 \\
ECIAI39\_4273 & 0.006 & 0.3384 & 0.01775 \\
ECIAI39\_4274 & 0.0123 & 0.3475 & 0.03551 \\
ECIAI39\_4277 & 0.0123 & 0.3916 & 0.03138 \\
ECIAI39\_4280 & 0.0028 & 0.1948 & 0.01447 \\
ECIAI39\_4281 & 0.0052 & 0.2206 & 0.02371 \\
ECIAI39\_4282 & 0.0052 & 0.2398 & 0.02184 \\
ECIAI39\_4284 & 0.0197 & 0.1408 & 0.14014 \\
ECIAI39\_4285 & 0.0032 & 0.1967 & 0.0165 \\
ECIAI39\_4287 & 0.0181 & 0.1103 & 0.16442 \\
ECIAI39\_4288 & 0.004 & 0.1796 & 0.02227 \\
ECIAI39\_4290 & 0.0076 & 0.2138 & 0.03578 \\
ECIAI39\_4292 & 0.0066 & 0.1829 & 0.03588 \\
ECIAI39\_4294 & 0.003 & 0.2698 & 0.0112 \\
ECIAI39\_4295 & 0.0015 & 0.0502 & 0.014935 \\
ECIAI39\_4302 & 0.0196 & 0.2709 & 0.07247 \\
ECIAI39\_4303 & 0.0226 & 0.973466666666667 & 0.0280166666666667 \\
ECIAI39\_4305 & 0.0024 & 0.269 & 0.00898 \\
ECIAI39\_4306 & 0.0035 & 0.0835 & 0.04178 \\
ECIAI39\_4309 & 0 & 0.2333 & 0 \\
ECIAI39\_4310 & 0.0013 & 0.0739 & 0.01805 \\
ECIAI39\_4311 & 0 & 0.1421 & 0 \\
ECIAI39\_4312 & 0.0284 & 0.4691 & 0.057895 \\
ECIAI39\_4318 & 0.0184 & 0.4011 & 0.04585 \\
ECIAI39\_4361 & 0.0061 & 0.2516 & 0.02407 \\
ECIAI39\_4362 & 0.0069 & 0.2675 & 0.0257 \\
ECIAI39\_4369 & 0.015 & 0.1931 & 0.0778 \\
ECIAI39\_4370 & 0 & 0.1475 & 0 \\
ECIAI39\_4371 & 0.0088 & 0.2471 & 0.03547 \\
ECIAI39\_4372 & 0.0533333333333333 & 0.837666666666667 & 0.0887933333333333 \\
ECIAI39\_4373 & 0.0185333333333333 & 0.305166666666667 & 0.0603333333333333 \\
ECIAI39\_4393 & 0.0114 & 0.2753 & 0.04129 \\
ECIAI39\_4394 & 0 & 0 & 0 \\
ECIAI39\_4395 & 0.0034 & 0.1731 & 0.01984 \\
ECIAI39\_4396 & 0.0056 & 0.1615 & 0.03465 \\
ECIAI39\_4399 & 0.0157 & 0.1165 & 0.13453 \\
ECIAI39\_4400 & 0.00636666666666667 & 0.1411 & 0.0540766666666667 \\
ECIAI39\_4401 & 0.0138 & 0.1573 & 0.08769 \\
ECIAI39\_4403 & 0.0136 & 0.1139 & 0.1194 \\
ECIAI39\_4404 & 0.0441 & 0.2406 & 0.24898 \\
ECIAI39\_4405 & 0.01395 & 0.2259 & 0.080375 \\
ECIAI39\_4406 & 0.005925 & 0.14145 & 0.055335 \\
ECIAI39\_4408 & 0.007 & 0.1906 & 0.03666 \\
ECIAI39\_4409 & 0.0079 & 0.2485 & 0.03179 \\
ECIAI39\_4411 & 0.0355 & 0.3775 & 0.09398 \\
ECIAI39\_4413 & 0.0054 & 0.3189 & 0.0169 \\
ECIAI39\_4415 & 0.0036 & 0.1777 & 0.0202 \\
ECIAI39\_4417 & 0.0024 & 0.1929 & 0.01231 \\
ECIAI39\_4418 & 0.002 & 0.1952 & 0.01047 \\
ECIAI39\_4422 & 0.0301 & 0.3808 & 0.08671 \\
ECIAI39\_4423 & 0.0069 & 0.2886 & 0.0238 \\
ECIAI39\_4424 & 0.0045 & 0.176 & 0.02557 \\
ECIAI39\_4426 & 0.0033 & 0.44945 & 0.00708 \\
ECIAI39\_4428 & 0 & 0.277 & 0 \\
ECIAI39\_4431 & 0.0029 & 0.2916 & 0.00982 \\
ECIAI39\_4433 & 0.0044 & 0.14 & 0.0315 \\
ECIAI39\_4434 & 0.0103 & 0.184 & 0.0559266666666667 \\
ECIAI39\_4435 & 0 & 0.1369 & 0 \\
ECIAI39\_4436 & 0.0166 & 0.2482 & 0.06702 \\
ECIAI39\_4437 & 0.0195 & 0.2263 & 0.0864 \\
ECIAI39\_4440 & 0.0262 & 0.1786 & 0.14671 \\
ECIAI39\_4442 & 0 & 0.0732 & 0 \\
ECIAI39\_4443 & 0.0261 & 0.1621 & 0.20991 \\
ECIAI39\_4937 & 0.0152 & 0.2165 & 0.07027 \\
